"from","from_id","message","picture","link","name","description","type","created_time","shares","likes","loves","wows","hahas","sads","angrys","post_id"
"nacion.com","_115872105050","#ContenidoComercial  Conozca el centro empresarial con lo último en tecnología y diseño para trabajar en Costa Rica.","https://external.xx.fbcdn.net/safe_image.php?d=AQBaA92vEYKtwZg9&w=130&h=130&url=https%3A%2F%2Fechobox-media.s3.amazonaws.com%2Fsocial_media_images%2F674%2F674-1504808885-9jrla8r2a343qf0of8ug53vn18js2ebm.jpg&cfs=1&_nc_hash=AQBmWhsSXmLis9RJ","http://www.nacion.com/brandvoice/Grupo_Roble-complejo_de_negocios-oficentro-Multiplaza-hotel_Real_Intercontinental-desarrollo_de_negocios-Roble_Corporate_Center-negocios_Costa_Rica_19_1655424443.html?utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook#link_time=1504808920","Grupo Roble tendrá nuevo complejo de negocios: Roble Corporate Center","Lea más en La Nación","link","2017-09-07T18:28:41+0000","","3","0","0","0","0","0","115872105050_10159359182895051"
"nacion.com","_115872105050","","https://external.xx.fbcdn.net/safe_image.php?d=AQCLl6SyK6zKBZHJ&w=130&h=130&url=https%3A%2F%2Fechobox-media.s3.amazonaws.com%2Fsocial_media_images%2F674%2F674-1504807839-nmeoqetiljbdsd9grlmv789ut5cf7801.jpg&cfs=1&sx=279&sy=0&sw=555&sh=555&_nc_hash=AQDum2Oc4u2NDSFl","http://www.nacion.com/opinion/foros/Corea-Norte-estrategia-China-primero_0_1656834308.html?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook#link_time=1504764296","Corea del Norte: la estrategia de ‘China primero’","Lea más sobre este tema en La Nación","link","2017-09-07T18:28:04+0000","2","6","0","0","0","0","0","115872105050_10159359180795051"
"nacion.com","_115872105050","¿Quiere ir al concierto de Malpaís? Etiquete en un comentario en este post a quién invitaría, y comparta este post. ¡Serán 5 ganadores!

Reglamento: http://ow.ly/isoQ30eR3k9","https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/21314718_10159354479380051_5666720053601641475_n.png?oh=d7146b6233073ad629bc696f1fa4294b&oe=5A58272B","https://www.facebook.com/lanacioncr/photos/a.225303940050.294967.115872105050/10159354479380051/?type=3","","","photo","2017-09-07T18:20:00+0000","210","160","16","1","0","0","0","115872105050_10159354487900051"
"nacion.com","_115872105050","","https://external.xx.fbcdn.net/safe_image.php?d=AQDl31RxIzH3ldKb&w=130&h=130&url=https%3A%2F%2Fechobox-media.s3.amazonaws.com%2Fsocial_media_images%2F674%2F674-1504807483-it9qgbm6uoaegrjj5tafc2p0iu0k07eg.png&cfs=1&_nc_hash=AQCFH0rXS3cwf774","http://www.nacion.com/vivir/bienestar/Autoridades-rescatan-perros-gatos-Sabanilla_0_1656834320.html?utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook#link_time=1504807499","Autoridades rescatan 30 perros y 38 gatos de una casa en Sabanilla","Lea más sobre este tema en La Nación","link","2017-09-07T18:18:58+0000","15","176","6","39","0","61","6","115872105050_10159359132430051"
"nacion.com","_115872105050","#MásVistoEstaSemana","https://external.xx.fbcdn.net/safe_image.php?d=AQDVRlDyvAUnLk-i&w=130&h=130&url=https%3A%2F%2Fechobox-media.s3.amazonaws.com%2Fsocial_media_images%2F674%2F674-1504739231-mam8jvjssj87ceicl3bcifbnslrs359k.png&cfs=1&sx=112&sy=0&sw=350&sh=350&_nc_hash=AQCUV7mLKjfBTeg-","http://www.nacion.com/ocio/farandula/Karina-Ramos-coquetea-medio-mexicano_0_1656634385.html?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook#link_time=1504764303","Karina Ramos coquetea con el medio mexicano","Lea más sobre este tema en La Nación","link","2017-09-07T18:09:59+0000","","29","0","0","11","1","1","115872105050_10159359102430051"
"nacion.com","_115872105050","","https://external.xx.fbcdn.net/safe_image.php?d=AQDKKMAQynGaDAbY&w=130&h=130&url=https%3A%2F%2Fechobox-media.s3.amazonaws.com%2Fsocial_media_images%2F674%2F674-1504806353-j6ulkjc5hg64kg3lt9j73hbpgiaf1hah.png&cfs=1&sx=105&sy=0&sw=628&sh=628&_nc_hash=AQCP0zUsDjouEoH0","http://www.nacion.com/nacional/seguros/Pugna-sociales-sacerdotes-definira-trabajo_0_1656234466.html?utm_source=Facebook&utm_medium=Social&utm_campaign=Echobox#link_time=1504806376","Iglesia y CCSS intentarán arreglo amistoso por cargas sociales de curas","Lea más sobre este tema en La Nación","link","2017-09-07T17:46:17+0000","46","108","6","12","119","0","191","115872105050_10159359001170051"
"nacion.com","_115872105050","El tercer bebé de los Kardashian-West nacerá de manera diferente a los dos anteriores.","https://external.xx.fbcdn.net/safe_image.php?d=AQCmTMvsYLr6-15U&w=130&h=130&url=https%3A%2F%2Fechobox-media.s3.amazonaws.com%2Fsocial_media_images%2F674%2F674-1504724867-6j6m0qu8nfsahcih3thpv69t53tj66oc.jpg&cfs=1&sx=290&sy=0&sw=555&sh=555&_nc_hash=AQDPG4SWliiNTUFK","http://www.nacion.com/ocio/farandula/Kim-Kardashian-Kanye-West-esperan_0_1656634355.html?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook#link_time=1504724868","Kim Kardashian y Kanye West esperan a su tercer bebé","Lea más sobre este tema en La Nación","link","2017-09-07T17:26:17+0000","","16","2","0","0","0","0","115872105050_10159358924860051"
"nacion.com","_115872105050","","https://external.xx.fbcdn.net/safe_image.php?d=AQBqN-ISVkk99hPd&w=130&h=130&url=https%3A%2F%2Fechobox-media.s3.amazonaws.com%2Fsocial_media_images%2F674%2F674-1504803502-5uhlvcq00ectvd4ipnsm5hsgibnqj4vu.png&cfs=1&_nc_hash=AQBw4xWh9q96dyg4","http://www.nacion.com/mundo/latinoamerica/preguntas-comprender_0_1656634411.html?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook#link_time=1504757939","10 preguntas para comprender la fuerza de Irma y el origen de otros huracanes","Lea más sobre este tema en La Nación","link","2017-09-07T16:58:40+0000","9","45","1","3","0","0","0","115872105050_10159358817105051"
"nacion.com","_115872105050","Sería el cuarto ciclón en categoría cinco que golpea a Estados Unidos desde 1851.","https://external.xx.fbcdn.net/safe_image.php?d=AQDi-TY7UYMg2PkV&w=130&h=130&url=https%3A%2F%2Fechobox-media.s3.amazonaws.com%2Fsocial_media_images%2F674%2F674-1504802743-boephrs15rodtdnfg2dh9m4kge7iqjkf.png&cfs=1&_nc_hash=AQDAvpEN7BAJ5hm6","http://www.nacion.com/mundo/latinoamerica/Huracan-Irma-realmente-devastador-Unidos_0_1656834316.html?utm_source=Facebook&utm_medium=Social&utm_campaign=Echobox#link_time=1504802794","Huracán Irma será 'realmente devastador' en los Estados Unidos","Lea más sobre este tema en La Nación","link","2017-09-07T16:46:35+0000","","13","0","4","0","6","0","115872105050_10159358778010051"
"nacion.com","_115872105050","","https://external.xx.fbcdn.net/safe_image.php?d=AQALEIRoHWLtG_eY&w=130&h=130&url=https%3A%2F%2Fechobox-media.s3.amazonaws.com%2Fsocial_media_images%2F674%2F674-1504798888-s539vqre7040seidbqfeg3t93mve046h.jpg&cfs=1&_nc_hash=AQBvs9FAqDxWdJ7m","http://www.nacion.com/mundo/Muertos-Irma-aumenta-amenaza-Florida_0_1656834311.html?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook#link_time=1504798888","Muertos por huracán Irma llegan a diez y aumenta amenaza para Florida","Lea más sobre este tema en La Nación","link","2017-09-07T16:41:37+0000","5","51","0","17","0","28","1","115872105050_10159358755640051"
"nacion.com","_115872105050","Las bajas más importantes el mes pasado fueron las de tomate, chile dulce, papa y los paquetes turísticos.","https://external.xx.fbcdn.net/safe_image.php?d=AQBdRdGxE3RlKjTD&w=130&h=130&url=https%3A%2F%2Fechobox-media.s3.amazonaws.com%2Fsocial_media_images%2F674%2F674-1504802085-kf1tksc7bgjabtjupop5lr95uv6aj57k.jpg&cfs=1&_nc_hash=AQAjxJFwyp8Taabi","http://www.nacion.com/economia/indicadores/Inflacion-desacelera-segundo-mes-consecutivo_0_1656834314.html?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook#link_time=1504802086","Inflación se desacelera por segundo mes consecutivo","Lea más sobre este tema en La Nación","link","2017-09-07T16:39:31+0000","1","15","1","0","0","0","0","115872105050_10159358745025051"
"nacion.com","_115872105050","","https://external.xx.fbcdn.net/safe_image.php?d=AQCJTNs46ahVQ0cR&w=130&h=130&url=https%3A%2F%2Fechobox-media.s3.amazonaws.com%2Fsocial_media_images%2F674%2F674-1504802067-7jefqjk2pqsit6e1go96cr07064a7tqu.jpg&cfs=1&_nc_hash=AQBbg4vTBgdQ-L03","http://www.nacion.com/mundo/latinoamerica/Video-San-Martin-huracan-Irma_3_1656864300.html?utm_source=Facebook&utm_medium=Social&utm_campaign=Echobox#link_time=1504802067","(Video) Así quedó la isla de San Martín luego del paso del huracán Irma","Lea más sobre este tema en La Nación","link","2017-09-07T16:34:28+0000","38","84","0","65","0","91","0","115872105050_10159358717005051"
"nacion.com","_115872105050","","https://external.xx.fbcdn.net/safe_image.php?d=AQDwsSDq9IlttKOD&w=130&h=130&url=https%3A%2F%2Fechobox-media.s3.amazonaws.com%2Fsocial_media_images%2F674%2F674-1504800979-4jf6bqj3d39el36ij6hs6m5du2n9l1pr.png&cfs=1&_nc_hash=AQB_pUd5ywSYk5QF","http://www.nacion.com/opinion/foros/palabra-ley_0_1583641623.html?utm_source=Facebook&utm_medium=Social&utm_campaign=Echobox#link_time=1504801003","OPINIÓN Los ticos actuamos como si las leyes no existieran. Como si no existieran los otros","Lea más sobre este tema en La Nación","link","2017-09-07T16:16:44+0000","30","63","0","0","0","0","4","115872105050_10159358646900051"
